MONTH,DAY_OF_MONTH,DAY_OF_WEEK,DEST,CRS_ELAPSED_TIME,DISTANCE,DEP_TIME_M,CRS_ARR_M,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Condition,sch_dep,sch_arr,TAXI_OUT,DELAY_STATUS
11,1,5,CHS,124,636,323,448,48,34,58,25,38,29.86,Fair / Windy,9,17,14,0
11,1,5,LAX,371,2475,333,531,48,34,58,25,38,29.86,Fair / Windy,9,17,15,0
11,1,5,FLL,181,1069,341,482,48,34,58,25,38,29.86,Fair / Windy,9,17,22,1
11,1,5,MCO,168,944,343,513,48,34,58,25,38,29.86,Fair / Windy,9,17,12,0
11,1,5,ATL,139,760,356,499,46,32,58,24,35,29.91,Fair / Windy,9,17,13,0
11,1,5,ORD,161,740,358,460,46,32,58,24,35,29.91,Fair / Windy,9,17,21,0
11,1,5,LAX,373,2475,359,553,46,32,58,24,35,29.91,Fair / Windy,9,17,26,0
11,1,5,BUF,80,301,360,445,46,32,58,24,35,29.91,Fair / Windy,17,21,11,0
11,1,5,LGB,368,2465,365,553,46,32,58,24,35,29.91,Fair / Windy,17,21,25,1
11,1,5,FLL,184,1069,373,554,46,32,58,24,35,29.91,Fair / Windy,17,21,29,1
11,1,5,LAS,343,2248,376,544,46,32,58,24,35,29.91,Fair / Windy,17,21,26,0
11,1,5,DCA,95,213,379,479,46,32,58,24,35,29.91,Fair / Windy,17,21,30,0
11,1,5,PHX,336,2153,386,546,46,32,58,24,35,29.91,Fair / Windy,17,21,24,0
11,1,5,SFO,388,2586,407,618,46,32,58,24,35,29.91,Fair / Windy,17,21,17,0
11,1,5,SJU,222,1598,409,523,46,32,58,24,35,29.91,Fair / Windy,17,21,16,1
11,1,5,SFO,391,2586,414,631,47,33,59,24,29,30.0,Fair / Windy,17,21,16,0
11,1,5,SLC,321,1990,414,620,47,33,59,24,29,30.0,Fair / Windy,17,21,25,0
11,1,5,BOS,82,187,415,502,47,33,59,24,29,30.0,Fair / Windy,17,21,15,0
11,1,5,SFO,386,2586,417,626,47,33,59,24,29,30.0,Fair / Windy,17,21,18,0
11,1,5,SAV,143,718,417,562,47,33,59,24,29,30.0,Fair / Windy,17,21,14,0
11,1,5,SYR,73,209,417,493,47,33,59,24,29,30.0,Fair / Windy,17,21,21,0
11,1,5,ATL,154,760,418,572,47,33,59,24,29,30.0,Fair / Windy,17,21,16,1
11,1,5,MSP,187,1029,418,547,47,33,59,24,29,30.0,Fair / Windy,17,21,34,0
11,1,5,LAX,379,2475,418,624,47,33,59,24,29,30.0,Fair / Windy,17,21,15,0
11,1,5,LAX,365,2475,419,605,47,33,59,24,29,30.0,Fair / Windy,17,21,23,0
11,1,5,SEA,373,2422,423,618,47,33,59,24,29,30.0,Fair / Windy,30,26,24,0
11,1,5,MIA,184,1089,424,604,47,33,59,24,29,30.0,Fair / Windy,30,26,24,1
11,1,5,SEA,380,2422,424,630,47,33,59,24,29,30.0,Fair / Windy,30,26,19,0
11,1,5,PDX,375,2454,442,640,47,33,59,24,29,30.0,Fair / Windy,30,26,20,0
11,1,5,TPA,180,1005,445,627,47,33,59,24,29,30.0,Fair / Windy,30,26,13,0
11,1,5,BTV,75,266,461,530,47,33,59,24,29,30.0,Fair / Windy,30,26,11,1
11,1,5,ORD,163,740,463,570,47,33,59,24,29,30.0,Fair / Windy,30,26,13,0
11,1,5,LAX,376,2475,474,676,50,33,52,21,30,30.0,Fair / Windy,30,26,20,0
11,1,5,ORD,166,740,476,585,50,33,52,21,30,30.0,Fair / Windy,30,26,19,0
11,1,5,IAH,253,1417,477,673,50,33,52,21,30,30.0,Fair / Windy,30,26,23,0
11,1,5,DEN,271,1626,478,631,50,33,52,21,30,30.0,Fair / Windy,30,26,20,0
11,1,5,RSW,193,1074,478,642,50,33,52,21,30,30.0,Fair / Windy,30,26,10,1
11,1,5,LAX,376,2475,479,676,50,33,52,21,30,30.0,Fair / Windy,30,26,12,0
11,1,5,ORF,88,290,479,573,50,33,52,21,30,30.0,Fair / Windy,30,26,25,0
11,1,5,JAX,156,828,480,641,50,33,52,21,30,30.0,Fair / Windy,46,19,24,0
11,1,5,MCO,176,944,480,656,50,33,52,21,30,30.0,Fair / Windy,46,19,10,1
11,1,5,MIA,181,1089,480,666,50,33,52,21,30,30.0,Fair / Windy,46,19,36,0
11,1,5,MSY,189,1182,481,614,50,33,52,21,30,30.0,Fair / Windy,46,19,11,0
11,1,5,CLT,136,541,481,621,50,33,52,21,30,30.0,Fair / Windy,46,19,21,0
11,1,5,MCO,170,944,482,655,50,33,52,21,30,30.0,Fair / Windy,46,19,15,0
11,1,5,BNA,159,765,483,584,50,33,52,21,30,30.0,Fair / Windy,46,19,24,0
11,1,5,RDU,111,427,483,596,50,33,52,21,30,30.0,Fair / Windy,46,19,12,0
11,1,5,SFO,400,2586,483,710,50,33,52,21,30,30.0,Fair / Windy,46,19,28,0
11,1,5,FLL,187,1069,484,667,50,33,52,21,30,30.0,Fair / Windy,46,19,25,1
11,1,5,SJU,234,1598,484,719,50,33,52,21,30,30.0,Fair / Windy,46,19,29,0
11,1,5,SAN,359,2446,485,664,50,33,52,21,30,30.0,Fair / Windy,46,19,25,1
11,1,5,SJC,388,2569,489,703,50,33,52,21,30,30.0,Fair / Windy,46,19,26,0
11,1,5,TPA,173,1005,492,658,50,33,52,21,30,30.0,Fair / Windy,46,19,21,1
11,1,5,RDU,104,427,494,592,50,33,52,21,30,30.0,Fair / Windy,46,19,21,1
11,1,5,ROC,84,264,494,507,50,33,52,21,30,30.0,Fair / Windy,46,19,27,1
11,1,5,SLC,321,1990,498,706,50,33,52,21,30,30.0,Fair / Windy,46,19,26,0
11,1,5,MIA,194,1089,498,684,50,33,52,21,30,30.0,Fair / Windy,46,19,25,1
11,1,5,FLL,174,1069,499,659,50,33,52,21,30,30.0,Fair / Windy,46,19,26,1
11,1,5,DFW,239,1391,509,688,50,33,52,21,30,30.0,Fair / Windy,46,19,16,1
11,1,5,SAN,376,2446,511,706,50,33,52,21,30,30.0,Fair / Windy,46,19,22,1
11,1,5,LAX,379,2475,511,714,50,33,52,21,30,30.0,Fair / Windy,46,19,25,0
11,1,5,ATL,146,760,512,656,50,33,52,21,30,30.0,Fair / Windy,46,19,16,1
11,1,5,LAX,370,2475,512,705,50,33,52,21,30,30.0,Fair / Windy,46,19,16,0
11,1,5,BOS,73,187,515,500,50,33,52,21,30,30.0,Fair / Windy,46,19,22,1
11,1,5,BUF,84,301,517,564,50,33,52,21,30,30.0,Fair / Windy,46,19,15,1
11,1,5,SEA,382,2422,518,727,50,33,52,21,30,30.0,Fair / Windy,46,19,15,0
11,1,5,CHS,141,636,521,664,50,33,52,21,30,30.0,Fair / Windy,46,19,17,0
11,1,5,MSY,204,1182,523,544,50,33,52,21,30,30.0,Fair / Windy,46,19,13,1
11,1,5,IAD,84,228,535,624,52,32,47,25,32,30.02,Fair / Windy,46,19,18,0
11,1,5,BUF,95,301,536,580,52,32,47,25,32,30.02,Fair / Windy,46,19,22,1
11,1,5,JAX,153,828,545,604,52,32,47,25,32,30.02,Fair / Windy,30,18,19,1
11,1,5,SJU,232,1598,545,782,52,32,47,25,32,30.02,Fair / Windy,30,18,19,0
11,1,5,AUS,240,1521,547,735,52,32,47,25,32,30.02,Fair / Windy,30,18,14,0
11,1,5,LAS,340,2248,548,670,52,32,47,25,32,30.02,Fair / Windy,30,18,23,1
11,1,5,SAV,141,718,550,691,52,32,47,25,32,30.02,Fair / Windy,30,18,15,1
11,1,5,LAX,374,2475,551,749,52,32,47,25,32,30.02,Fair / Windy,30,18,18,0
11,1,5,SJC,390,2569,554,770,52,32,47,25,32,30.02,Fair / Windy,30,18,23,0
11,1,5,MCO,176,944,555,736,52,32,47,25,32,30.02,Fair / Windy,30,18,17,0
11,1,5,DTW,127,509,555,689,52,32,47,25,32,30.02,Fair / Windy,30,18,18,0
11,1,5,AUS,254,1521,556,696,52,32,47,25,32,30.02,Fair / Windy,30,18,10,1
11,1,5,SFO,397,2586,559,779,52,32,47,25,32,30.02,Fair / Windy,30,18,15,0
11,1,5,PWM,73,273,565,648,52,32,47,25,32,30.02,Fair / Windy,30,18,22,0
11,1,5,SRQ,184,1041,568,752,52,32,47,25,32,30.02,Fair / Windy,30,18,14,1
11,1,5,SFO,395,2586,569,785,52,32,47,25,32,30.02,Fair / Windy,30,18,35,0
11,1,5,ORF,82,290,570,657,52,32,47,25,32,30.02,Fair / Windy,30,18,19,0
11,1,5,SEA,380,2422,572,770,52,32,47,25,32,30.02,Fair / Windy,30,18,28,1
11,1,5,SFO,387,2586,574,787,52,32,47,25,32,30.02,Fair / Windy,30,18,22,0
11,1,5,CMH,112,483,577,692,52,32,47,25,32,30.02,Fair / Windy,30,18,11,0
11,1,5,ORD,166,740,580,686,52,32,47,25,32,30.02,Fair / Windy,30,18,25,1
11,1,5,ROC,83,264,584,668,52,32,47,25,32,30.02,Fair / Windy,30,18,18,0
11,1,5,FLL,188,1069,591,778,54,32,43,21,33,30.05,Fair / Windy,30,18,18,1
11,1,5,BUF,85,301,594,684,54,32,43,21,33,30.05,Fair / Windy,30,18,18,0
11,1,5,HNL,660,4983,600,900,54,32,43,21,33,30.05,Fair / Windy,16,19,15,1
11,1,5,PBI,180,1028,602,785,54,32,43,21,33,30.05,Fair / Windy,16,19,15,0
11,1,5,LAX,376,2475,604,804,54,32,43,21,33,30.05,Fair / Windy,16,19,14,0
11,1,5,LAX,360,2475,616,775,54,32,43,21,33,30.05,Fair / Windy,16,19,15,1
11,1,5,LAS,343,2248,620,788,54,32,43,21,33,30.05,Fair / Windy,16,19,17,0
11,1,5,BWI,86,184,626,606,54,32,43,21,33,30.05,Fair / Windy,16,19,19,1
11,1,5,CLE,108,425,626,737,54,32,43,21,33,30.05,Fair / Windy,16,19,20,0
11,1,5,BOS,82,187,627,712,54,32,43,21,33,30.05,Fair / Windy,16,19,16,0
11,1,5,SFO,393,2586,652,872,55,31,40,20,31,30.05,Fair,16,19,9,0
11,1,5,SFO,382,2586,654,862,55,31,40,20,31,30.05,Fair,16,19,21,0
11,1,5,AUS,238,1521,655,837,55,31,40,20,31,30.05,Fair,16,19,16,0
11,1,5,LAX,368,2475,657,848,55,31,40,20,31,30.05,Fair,16,19,22,0
11,1,5,MCO,175,944,661,840,55,31,40,20,31,30.05,Fair,29,17,16,0
11,1,5,MSP,187,1029,664,795,55,31,40,20,31,30.05,Fair,29,17,16,0
11,1,5,MIA,183,1089,668,848,55,31,40,20,31,30.05,Fair,29,17,17,1
11,1,5,SLC,311,1990,672,862,55,31,40,20,31,30.05,Fair,29,17,22,1
11,1,5,BUR,376,2465,674,833,55,31,40,20,31,30.05,Fair,29,17,16,1
11,1,5,BOS,70,187,675,747,55,31,40,20,31,30.05,Fair,29,17,17,0
11,1,5,SFO,391,2586,685,896,55,31,40,20,31,30.05,Fair,29,17,17,1
11,1,5,SFO,395,2586,686,905,55,31,40,20,31,30.05,Fair,29,17,20,0
11,1,5,LAX,380,2475,690,890,55,31,40,20,31,30.05,Fair,29,17,22,1
11,1,5,CLT,135,541,704,840,55,31,40,20,31,30.05,Fair,29,17,12,0
11,1,5,SEA,382,2422,705,898,55,31,40,20,31,30.05,Fair,29,17,19,1
11,1,5,DCA,84,213,712,599,57,32,39,21,26,30.06,Fair / Windy,29,17,25,1
11,1,5,LAX,373,2475,714,913,57,32,39,21,26,30.06,Fair / Windy,29,17,13,0
11,1,5,LAX,361,2475,716,886,57,32,39,21,26,30.06,Fair / Windy,29,17,14,1
11,1,5,ATL,146,760,718,865,57,32,39,21,26,30.06,Fair / Windy,29,17,18,0
11,1,5,SJU,233,1598,719,952,57,32,39,21,26,30.06,Fair / Windy,29,17,22,1
11,1,5,SYR,71,209,720,731,57,32,39,21,26,30.06,Fair / Windy,20,24,22,1
11,1,5,CLE,108,425,735,848,57,32,39,21,26,30.06,Fair / Windy,20,24,15,0
11,1,5,BTV,79,266,735,814,57,32,39,21,26,30.06,Fair / Windy,20,24,23,1
11,1,5,FLL,188,1069,738,878,57,32,39,21,26,30.06,Fair / Windy,20,24,23,1
11,1,5,LAX,369,2475,741,939,57,32,39,21,26,30.06,Fair / Windy,20,24,13,0
11,1,5,MIA,185,1089,746,934,57,32,39,21,26,30.06,Fair / Windy,20,24,16,0
11,1,5,BOS,79,187,750,829,57,32,39,21,26,30.06,Fair / Windy,20,24,19,1
11,1,5,CLT,120,541,755,858,57,32,39,21,26,30.06,Fair / Windy,20,24,21,1
11,1,5,ROC,77,264,762,802,57,32,39,21,26,30.06,Fair / Windy,20,24,15,1
11,1,5,DTW,125,509,767,899,57,32,39,21,26,30.06,Fair / Windy,20,24,17,0
11,1,5,ORD,165,740,769,881,57,32,39,21,26,30.06,Fair / Windy,20,24,14,0
11,1,5,RDU,106,427,778,889,57,30,36,17,25,30.08,Fair,20,24,12,0
11,1,5,BOS,69,187,780,849,57,30,36,17,25,30.08,Fair,22,32,15,1
11,1,5,IAH,250,1417,785,976,57,30,36,17,25,30.08,Fair,22,32,13,0
11,1,5,LAX,380,2475,804,1005,57,30,36,17,25,30.08,Fair,22,32,13,0
11,1,5,CLT,126,541,806,937,57,30,36,17,25,30.08,Fair,22,32,16,0
11,1,5,BUF,87,301,810,897,57,30,36,17,25,30.08,Fair,22,32,14,1
11,1,5,IAD,79,228,815,894,57,30,36,17,25,30.08,Fair,22,32,18,1
11,1,5,PHX,333,2153,818,963,57,30,36,17,25,30.08,Fair,22,32,13,1
11,1,5,CHS,128,636,820,953,57,30,36,17,25,30.08,Fair,22,32,26,0
11,1,5,ATL,145,760,820,970,57,30,36,17,25,30.08,Fair,22,32,22,0
11,1,5,FLL,187,1069,820,1013,57,30,36,17,25,30.08,Fair,22,32,21,0
11,1,5,PBI,181,1028,826,870,57,30,36,17,25,30.08,Fair,22,32,37,1
11,1,5,BNA,158,765,833,938,57,31,37,17,23,30.1,Fair,22,32,23,0
11,1,5,TPA,179,1005,853,1035,57,31,37,17,23,30.1,Fair,25,36,19,0
11,1,5,LAX,373,2475,863,1063,57,31,37,17,23,30.1,Fair,25,36,18,0
11,1,5,LAX,375,2475,867,1064,57,31,37,17,23,30.1,Fair,25,36,11,0
11,1,5,PBI,180,1028,873,1049,57,31,37,17,23,30.1,Fair,25,36,11,1
11,1,5,JAX,152,828,874,1036,57,31,37,17,23,30.1,Fair,25,36,13,0
11,1,5,DFW,243,1391,880,1066,57,31,37,17,23,30.1,Fair,25,36,14,0
11,1,5,PIT,105,340,883,999,57,31,37,17,23,30.1,Fair,25,36,23,0
11,1,5,RIC,95,288,884,985,57,31,37,17,23,30.1,Fair,25,36,39,0
11,1,5,CHS,131,636,887,987,57,31,37,17,23,30.1,Fair,25,36,11,1
11,1,5,PIT,116,340,890,1011,57,31,37,17,23,30.1,Fair,25,36,17,0
11,1,5,SAV,141,718,892,1036,55,31,40,14,0,30.12,Fair,25,36,19,0
11,1,5,IAH,250,1417,892,1085,55,31,40,14,0,30.12,Fair,25,36,14,0
11,1,5,LAS,344,2248,895,1059,55,31,40,14,0,30.12,Fair,25,36,22,1
11,1,5,DCA,95,213,897,995,55,31,40,14,0,30.12,Fair,25,36,16,0
11,1,5,MIA,196,1089,907,1106,55,31,40,14,0,30.12,Fair,25,32,17,0
11,1,5,SJU,229,1598,911,1068,55,31,40,14,0,30.12,Fair,25,32,18,1
11,1,5,SAV,141,718,912,1029,55,31,40,14,0,30.12,Fair,25,32,15,1
11,1,5,IND,148,665,912,1072,55,31,40,14,0,30.12,Fair,25,32,13,0
11,1,5,CMH,117,483,919,1046,55,31,40,14,0,30.12,Fair,25,32,19,0
11,1,5,ORF,92,290,922,1022,55,31,40,14,0,30.12,Fair,25,32,23,0
11,1,5,SFO,404,2586,923,1154,55,31,40,14,0,30.12,Fair,25,32,16,0
11,1,5,MIA,193,1089,927,1123,55,31,40,14,0,30.12,Fair,25,32,23,0
11,1,5,MSY,211,1182,932,1051,55,31,40,14,0,30.12,Fair,25,32,13,1
11,1,5,MCO,184,944,932,1119,55,31,40,14,0,30.12,Fair,25,32,21,0
11,1,5,BOS,75,187,933,1011,55,31,40,14,0,30.12,Fair,25,32,28,0
11,1,5,ATL,156,760,934,1041,55,31,40,14,0,30.12,Fair,25,32,13,1
11,1,5,IND,153,665,938,1098,55,31,40,14,0,30.12,Fair,25,32,18,0
11,1,5,LAX,375,2475,940,1125,55,31,40,14,0,30.12,Fair,25,32,26,1
11,1,5,FLL,192,1069,943,1132,55,31,40,14,0,30.12,Fair,25,32,26,1
11,1,5,TPA,183,1005,946,1133,55,31,40,14,0,30.12,Fair,25,32,19,0
11,1,5,ATL,160,760,947,1099,55,31,40,14,0,30.12,Fair,25,32,13,1
11,1,5,BUF,84,301,950,973,55,31,40,14,0,30.12,Fair,25,32,21,1
11,1,5,SLC,324,1990,952,1163,53,31,43,15,0,30.14,Fair,25,32,22,0
11,1,5,ORD,177,740,958,1077,53,31,43,15,0,30.14,Fair,25,32,17,0
11,1,5,ORD,173,740,959,1072,53,31,43,15,0,30.14,Fair,25,32,37,1
11,1,5,MSY,202,1182,960,1102,53,31,43,15,0,30.14,Fair,24,34,10,1
11,1,5,LAS,354,2248,965,1133,53,31,43,15,0,30.14,Fair,24,34,14,1
11,1,5,SJU,233,1598,973,1162,53,31,43,15,0,30.14,Fair,24,34,13,1
11,1,5,LAX,381,2475,974,1161,53,31,43,15,0,30.14,Fair,24,34,19,1
11,1,5,SFO,400,2586,978,1200,53,31,43,15,0,30.14,Fair,24,34,20,0
11,1,5,CVG,136,589,982,1131,53,31,43,15,0,30.14,Fair,24,34,17,0
11,1,5,MCO,176,944,982,1154,53,31,43,15,0,30.14,Fair,24,34,12,1
11,1,5,ORD,173,740,983,1072,53,31,43,15,0,30.14,Fair,24,34,19,1
11,1,5,SAN,365,2446,984,1175,53,31,43,15,0,30.14,Fair,24,34,16,0
11,1,5,RDU,111,427,987,1097,53,31,43,15,0,30.14,Fair,24,34,23,1
11,1,5,FLL,187,1069,988,1177,53,31,43,15,0,30.14,Fair,24,34,16,0
11,1,5,BWI,75,184,995,1034,53,31,43,15,0,30.14,Fair,24,34,13,1
11,1,5,BUF,104,301,996,1104,53,31,43,15,0,30.14,Fair,24,34,16,0
11,1,5,PHX,340,2153,1000,1145,53,31,43,15,0,30.14,Fair,24,34,17,1
11,1,5,SFO,402,2586,1002,1178,53,31,43,15,0,30.14,Fair,24,34,17,1
11,1,5,BTV,72,266,1008,802,53,31,43,15,0,30.14,Fair,24,34,14,1
11,1,5,RSW,192,1074,1010,1211,53,31,43,15,0,30.14,Fair,24,34,13,0
11,1,5,BUR,377,2465,1010,1187,53,31,43,15,0,30.14,Fair,24,34,16,1
11,1,5,LAX,390,2475,1011,1225,52,30,43,16,0,30.17,Fair,24,34,18,0
11,1,5,SFO,405,2586,1013,1245,52,30,43,16,0,30.17,Fair,24,34,24,0
11,1,5,LAX,385,2475,1016,1225,52,30,43,16,0,30.17,Fair,24,34,15,0
11,1,5,ATL,154,760,1018,1173,52,30,43,16,0,30.17,Fair,24,34,10,0
11,1,5,BOS,99,187,1021,1114,52,30,43,16,0,30.17,Fair,26,30,17,1
11,1,5,BOS,71,187,1023,1091,52,30,43,16,0,30.17,Fair,26,30,19,1
11,1,5,CLT,131,541,1029,1141,52,30,43,16,0,30.17,Fair,26,30,14,1
11,1,5,DTW,135,509,1040,1180,52,30,43,16,0,30.17,Fair,26,30,19,0
11,1,5,RDU,105,427,1043,1131,52,30,43,16,0,30.17,Fair,26,30,12,1
11,1,5,LGB,372,2465,1048,1247,52,30,43,16,0,30.17,Fair,26,30,15,0
11,1,5,LAX,374,2475,1066,1234,52,30,43,16,0,30.17,Fair,26,30,19,1
11,1,5,RDU,121,427,1068,1191,52,30,43,16,0,30.17,Fair,26,30,14,0
11,1,5,SMF,379,2521,1069,1251,52,30,43,16,0,30.17,Fair,26,30,18,1
11,1,5,SEA,382,2422,1069,1279,52,30,43,16,0,30.17,Fair,26,30,15,0
11,1,5,PHX,334,2153,1072,1233,50,29,44,17,0,30.2,Fair,26,30,18,0
11,1,5,SFO,400,2586,1075,1285,50,29,44,17,0,30.2,Fair,26,30,17,1
11,1,5,PDX,386,2454,1078,1286,50,29,44,17,0,30.2,Fair,26,30,21,0
11,1,5,SJC,392,2569,1083,1292,50,29,44,17,0,30.2,Fair,34,35,21,1
11,1,5,ONT,370,2429,1084,1270,50,29,44,17,0,30.2,Fair,34,35,18,1
11,1,5,BNA,160,765,1091,1195,50,29,44,17,0,30.2,Fair,34,35,7,0
11,1,5,DFW,247,1391,1096,1287,50,29,44,17,0,30.2,Fair,34,35,13,0
11,1,5,SAT,248,1587,1099,1293,50,29,44,17,0,30.2,Fair,34,35,12,0
11,1,5,PSP,362,2378,1106,1292,50,29,44,17,0,30.2,Fair,34,35,22,0
11,1,5,SAT,260,1587,1106,1309,50,29,44,17,0,30.2,Fair,34,35,15,0
11,1,5,SEA,390,2422,1107,1319,50,29,44,17,0,30.2,Fair,34,35,26,0
11,1,5,TPA,183,1005,1109,1203,50,29,44,17,0,30.2,Fair,34,35,16,1
11,1,5,BUF,90,301,1111,1205,50,29,44,17,0,30.2,Fair,34,35,21,0
11,1,5,SEA,385,2422,1115,1325,50,29,44,17,0,30.2,Fair,34,35,28,0
11,1,5,LAX,370,2475,1116,1310,50,29,44,17,0,30.2,Fair,34,35,19,0
11,1,5,AUS,251,1521,1123,1316,50,29,44,17,0,30.2,Fair,34,35,10,0
11,1,5,ATL,154,760,1128,1279,50,29,44,17,0,30.2,Fair,34,35,19,1
11,1,5,CVG,144,589,1130,1279,50,29,44,17,0,30.2,Fair,34,35,21,0
11,1,5,OAK,392,2576,1138,1351,50,29,44,17,0,30.2,Fair,34,35,22,0
11,1,5,CLT,137,541,1149,1276,50,29,44,17,0,30.2,Fair,40,24,15,1
11,1,5,MCO,176,944,1150,1245,50,29,44,17,0,30.2,Fair,40,24,18,1
11,1,5,MCO,186,944,1157,1351,50,29,44,17,0,30.2,Fair,40,24,13,0
11,1,5,ORF,92,290,1160,1261,50,29,44,17,0,30.2,Fair,40,24,36,0
11,1,5,LAX,387,2475,1161,1316,49,30,48,12,0,30.21,Fair,40,24,34,1
11,1,5,FLL,188,1069,1163,1318,49,30,48,12,0,30.21,Fair,40,24,23,1
11,1,5,TPA,186,1005,1163,1354,49,30,48,12,0,30.21,Fair,40,24,15,0
11,1,5,LAX,390,2475,1163,1375,49,30,48,12,0,30.21,Fair,40,24,21,0
11,1,5,SAN,372,2446,1164,1360,49,30,48,12,0,30.21,Fair,40,24,19,0
11,1,5,MIA,192,1089,1164,1357,49,30,48,12,0,30.21,Fair,40,24,17,0
11,1,5,CLE,137,425,1166,1307,49,30,48,12,0,30.21,Fair,40,24,31,0
11,1,5,MSP,202,1029,1169,1311,49,30,48,12,0,30.21,Fair,40,24,31,1
11,1,5,SFO,409,2586,1171,1409,49,30,48,12,0,30.21,Fair,40,24,31,0
11,1,5,LAS,353,2248,1173,1349,49,30,48,12,0,30.21,Fair,40,24,37,0
11,1,5,SLC,327,1990,1176,1389,49,30,48,12,0,30.21,Fair,40,24,38,0
11,1,5,CLT,156,541,1179,1341,49,30,48,12,0,30.21,Fair,40,24,14,0
11,1,5,DEN,278,1626,1181,1343,49,30,48,12,0,30.21,Fair,40,24,40,0
11,1,5,JAX,174,828,1186,1362,49,30,48,12,0,30.21,Fair,40,24,32,0
11,1,5,BNA,164,765,1188,1303,49,30,48,12,0,30.21,Fair,40,24,19,0
11,1,5,ABQ,307,1826,1191,1387,49,30,48,12,0,30.21,Fair,40,24,23,0
11,1,5,SFO,403,2586,1198,1428,49,30,48,12,0,30.21,Fair,40,24,30,0
11,1,5,ORD,184,740,1199,1323,49,30,48,12,0,30.21,Fair,40,24,41,1
11,1,5,BOS,104,187,1199,1303,49,30,48,12,0,30.21,Fair,40,24,39,1
11,1,5,LAX,390,2475,1200,1415,49,30,48,12,0,30.21,Fair,25,35,37,0
11,1,5,SJU,240,1598,1209,15,49,30,48,12,0,30.21,Fair,25,35,34,0
11,1,5,LAX,388,2475,1209,1408,49,30,48,12,0,30.21,Fair,25,35,32,1
11,1,5,CMH,124,483,1220,1349,49,30,48,12,0,30.21,Fair,25,35,10,0
11,1,5,LAX,385,2475,1231,1435,49,30,48,12,0,30.21,Fair,25,35,19,1
11,1,5,JAX,157,828,1236,1387,49,30,48,12,0,30.21,Fair,25,35,19,1
11,1,5,RDU,121,427,1239,1361,49,30,48,12,0,30.21,Fair,25,35,13,0
11,1,5,SYR,76,209,1240,1215,49,30,48,12,0,30.21,Fair,25,35,18,1
11,1,5,PBI,183,1028,1241,1426,49,30,48,12,0,30.21,Fair,25,35,22,0
11,1,5,MIA,197,1089,1251,1292,47,30,52,15,0,30.23,Fair,25,35,16,1
11,1,5,PIT,114,340,1253,1374,47,30,52,15,0,30.23,Fair,25,35,16,0
11,1,5,DEN,275,1626,1253,1369,47,30,52,15,0,30.23,Fair,25,35,17,1
11,1,5,PSE,239,1617,1257,59,47,30,52,15,0,30.23,Fair,25,35,17,0
11,1,5,PHX,343,2153,1260,1389,47,30,52,15,0,30.23,Fair,34,27,18,1
11,1,5,DCA,89,213,1260,1349,47,30,52,15,0,30.23,Fair,34,27,20,1
11,1,5,LAS,351,2248,1261,1426,47,30,52,15,0,30.23,Fair,34,27,18,1
11,1,5,PDX,381,2454,1268,29,47,30,52,15,0,30.23,Fair,34,27,19,1
11,1,5,SFO,399,2586,1269,54,47,30,52,15,0,30.23,Fair,34,27,20,0
11,1,5,ATL,158,760,1270,1433,47,30,52,15,0,30.23,Fair,34,27,12,0
11,1,5,PHX,337,2153,1278,1439,47,30,52,15,0,30.23,Fair,34,27,12,0
11,1,5,RDU,111,427,1281,1401,47,30,52,15,0,30.23,Fair,34,27,27,0
11,1,5,LAX,376,2475,1282,36,47,30,52,15,0,30.23,Fair,34,27,16,1
11,1,5,AUS,252,1521,1283,42,47,30,52,15,0,30.23,Fair,34,27,13,0
11,1,5,SYR,90,209,1284,1379,47,30,52,15,0,30.23,Fair,34,27,19,0
11,1,5,IAD,94,228,1285,1383,47,30,52,15,0,30.23,Fair,34,27,13,0
11,1,5,LAS,347,2248,1286,17,47,30,52,15,0,30.23,Fair,34,27,18,0
11,1,5,BWI,88,184,1288,1377,47,30,52,15,0,30.23,Fair,34,27,31,0
11,1,5,BUF,111,301,1288,1400,47,30,52,15,0,30.23,Fair,34,27,17,0
11,1,5,AUS,252,1521,1290,47,47,30,52,15,0,30.23,Fair,34,27,16,0
11,1,5,LAX,387,2475,1295,1387,47,30,52,15,0,30.23,Fair,34,27,14,1
11,1,5,ROC,94,264,1298,1394,47,30,52,15,0,30.23,Fair,34,27,16,0
11,1,5,TPA,179,1005,1299,44,47,30,52,15,0,30.23,Fair,34,27,14,0
11,1,5,ORF,99,290,1299,1388,47,30,52,15,0,30.23,Fair,34,27,17,1
11,1,5,SFO,390,2586,1302,79,47,30,52,15,0,30.23,Fair,34,27,20,0
11,1,5,RSW,191,1074,1307,61,47,30,52,15,0,30.23,Fair,34,27,16,0
11,1,5,LAX,385,2475,1309,55,47,30,52,15,0,30.23,Fair,34,27,20,1
11,1,5,PWM,87,273,1321,1412,45,30,56,9,0,30.23,Fair,21,30,28,0
11,1,5,BTV,93,266,1329,1428,45,30,56,9,0,30.23,Fair,21,30,19,0
11,1,5,MCO,168,944,1347,51,45,30,56,9,0,30.23,Fair,21,30,15,1
11,1,5,BUF,83,301,1365,18,45,30,56,9,0,30.23,Fair,21,30,15,0
11,1,5,LAX,374,2475,1367,114,45,30,56,9,0,30.23,Fair,21,30,15,1
11,1,5,BTV,74,266,1371,9,44,29,55,12,0,30.24,Fair,21,30,22,0
